---------------------------------------------------
  Seconds     D4       G7    
---------------------------------------------------
        0    	93.5	76.4
       60    	90.2	76.4
      161    	90.2	79.6
      221    	90.2	76.4
      281    	90.2	79.6
      341    	90.2	79.6
      401    	87.0	79.6
      461    	87.0	79.6
      521    	87.0	79.6
      581    	87.0	79.6
      641    	87.0	79.6
      701    	87.0	79.6
      761    	83.7	79.6
      821    	87.0	82.9
      881    	83.7	79.6
      941    	87.0	76.4
     1001    	87.0	79.6
     1061    	87.0	79.6
     1121    	83.7	79.6
     1181    	87.0	79.6
     1241    	87.0	79.6
     1301    	83.7	76.4
     1361    	87.0	79.6
     1421    	87.0	82.9
     1481    	83.7	79.6
     1541    	83.7	79.6
     1601    	83.7	79.6
     1661    	83.7	79.6
     1721    	83.7	76.4
     1781    	87.0	79.6
     1841    	87.0	79.6
     1901    	87.0	79.6
     1961    	83.7	79.6
     2021    	83.7	79.6
     2081    	83.7	79.6
     2141    	87.0	79.6
     2201    	83.7	76.4
     2261    	83.7	79.6
     2321    	83.7	79.6
     2381    	83.7	79.6
     2441    	87.0	82.9
     2501    	83.7	79.6
     2561    	83.7	79.6
     2621    	87.0	79.6
     2681    	87.0	79.6
     2741    	87.0	79.6
     2801    	87.0	82.9
     2861    	83.7	82.9
     2921    	83.7	79.6
     2981    	83.7	79.6
     3041    	83.7	79.6
     3101    	83.7	79.6
     3161    	87.0	79.6
     3221    	87.0	79.6
     3281    	83.7	79.6
     3341    	80.4	79.6
     3401    	83.7	79.6
     3461    	83.7	79.6
     3521    	83.7	79.6
     3581    	83.7	79.6
     3641    	87.0	79.6
     3701    	83.7	79.6
     3761    	83.7	79.6
     3821    	83.7	79.6
     3881    	87.0	79.6
     3941    	83.7	79.6
     4001    	83.7	79.6
     4061    	83.7	79.6
     4121    	83.7	79.6
     4181    	87.0	79.6
     4241    	83.7	79.6
     4301    	83.7	79.6
     4361    	87.0	79.6
     4421    	83.7	79.6
     4481    	83.7	79.6
     4541    	83.7	79.6
     4601    	87.0	79.6
     4661    	83.7	79.6
     4721    	83.7	82.9
     4781    	83.7	79.6
     4841    	80.4	79.6
     4901    	83.7	79.6
     4961    	83.7	79.6
     5021    	83.7	76.4
     5081    	83.7	79.6
     5141    	83.7	79.6
     5201    	83.7	79.6
     5261    	83.7	79.6
     5321    	83.7	79.6
     5381    	83.7	82.9
     5441    	83.7	79.6
     5501    	83.7	79.6
     5561    	87.0	82.9
     5621    	83.7	79.6
     5681    	83.7	79.6
     5741    	87.0	79.6
     5801    	83.7	79.6
     5861    	83.7	82.9
     5921    	83.7	79.6
     5981    	87.0	79.6
     6041    	83.7	79.6
     6101    	83.7	79.6
     6161    	83.7	79.6
     6221    	83.7	79.6
     6281    	83.7	79.6
     6341    	83.7	79.6
     6401    	83.7	79.6
     6461    	80.4	79.6
     6521    	83.7	79.6
     6581    	87.0	79.6
     6641    	83.7	82.9
     6701    	87.0	82.9
     6761    	83.7	82.9
     6821    	87.0	82.9
     6881    	87.0	82.9
     6941    	83.7	82.9
     7001    	87.0	82.9
     7061    	87.0	82.9
     7121    	83.7	79.6
     7181    	83.7	79.6
     7241    	87.0	82.9
     7301    	83.7	79.6
     7361    	83.7	79.6
     7421    	83.7	79.6
     7481    	83.7	79.6
     7541    	87.0	79.6
     7601    	83.7	79.6
     7661    	83.7	79.6
     7721    	87.0	79.6
     7781    	87.0	79.6
     7841    	83.7	79.6
     7901    	83.7	79.6
     7961    	83.7	79.6
     8021    	83.7	79.6
     8081    	87.0	82.9
     8141    	83.7	82.9
     8201    	87.0	79.6
     8261    	83.7	79.6
     8321    	87.0	79.6
     8381    	87.0	82.9
     8441    	83.7	79.6
     8501    	83.7	82.9
     8561    	83.7	79.6
     8621    	83.7	79.6
     8681    	83.7	79.6
     8741    	83.7	79.6
     8801    	83.7	82.9
     8861    	87.0	79.6
     8921    	83.7	79.6
     8981    	87.0	79.6
     9041    	87.0	79.6
     9101    	87.0	79.6
     9161    	87.0	82.9
     9221    	83.7	82.9
     9281    	83.7	82.9
     9341    	83.7	79.6
     9401    	87.0	79.6
     9461    	83.7	79.6
     9521    	87.0	82.9
     9581    	83.7	79.6
     9641    	83.7	82.9
     9701    	83.7	79.6
     9761    	87.0	82.9
     9821    	87.0	82.9
     9881    	83.7	79.6
     9941    	83.7	82.9
    10001    	87.0	82.9
    10061    	83.7	82.9
    10121    	87.0	79.6
    10181    	83.7	79.6
    10241    	83.7	82.9
    10301    	83.7	82.9
    10361    	87.0	79.6
    10421    	83.7	82.9
    10481    	83.7	79.6
    10541    	87.0	79.6
    10601    	83.7	79.6
    10661    	83.7	82.9
    10721    	83.7	82.9
    10781    	87.0	82.9
    10841    	83.7	79.6
    10901    	87.0	79.6
    10961    	80.4	82.9
    11021    	83.7	79.6
    11081    	83.7	82.9
    11141    	87.0	79.6
    11201    	83.7	82.9
    11261    	90.2	79.6
    11321    	87.0	79.6
    11381    	87.0	79.6
    11441    	87.0	82.9
    11501    	83.7	82.9
    11561    	87.0	82.9
    11621    	87.0	79.6
    11681    	87.0	82.9
    11741    	87.0	82.9
    11801    	83.7	79.6
    11861    	83.7	82.9
    11921    	83.7	79.6
    11981    	83.7	79.6
    12041    	87.0	82.9
    12101    	87.0	79.6
    12161    	83.7	79.6
    12221    	87.0	79.6
    12281    	87.0	82.9
    12341    	87.0	82.9
    12401    	83.7	82.9
    12461    	87.0	82.9
    12521    	83.7	82.9
    12581    	83.7	82.9
    12641    	87.0	82.9
    12701    	87.0	82.9
    12761    	87.0	79.6
    12821    	83.7	82.9
    12881    	83.7	82.9
    12941    	87.0	82.9
    13001    	83.7	82.9
    13061    	83.7	79.6
    13121    	83.7	79.6
    13181    	83.7	86.2
    13241    	87.0	79.6
    13301    	87.0	82.9
    13361    	87.0	79.6
    13421    	83.7	82.9
    13481    	87.0	82.9
    13541    	87.0	82.9
    13601    	87.0	79.6
    13661    	87.0	82.9
    13721    	87.0	82.9
    13781    	87.0	82.9
    13841    	87.0	79.6
    13901    	83.7	82.9
    13961    	87.0	82.9
    14021    	83.7	82.9
    14081    	83.7	79.6
    14141    	87.0	82.9
    14201    	83.7	82.9
    14261    	87.0	79.6
    14321    	87.0	82.9
    14381    	87.0	82.9
    14441    	87.0	79.6
    14501    	87.0	82.9
    14561    	87.0	82.9
    14621    	87.0	82.9
    14681    	93.5	82.9
    14741    	93.5	79.6
    14801    	93.5	82.9
    14861    	93.5	79.6
    14921    	93.5	82.9
    14981    	93.5	82.9
    15041    	93.5	82.9
    15101    	90.2	82.9
    15161    	93.5	82.9
    15221    	93.5	82.9
    15281    	90.2	82.9
    15341    	90.2	82.9
    15401    	93.5	79.6
    15461    	93.5	79.6
    15521    	93.5	82.9
    15581    	90.2	82.9
    15641    	90.2	82.9
    15701    	90.2	82.9
    15761    	93.5	82.9
    15821    	90.2	82.9
    15881    	90.2	79.6
    15941    	90.2	79.6
    15963    	87.0	82.9
    16023    	90.2	79.6
    16083    	87.0	82.9
